,retweet_count,text,created,followers_count,verified,statuses_count,user_age,rumour
116,142,"Spy agencies and their advocates waste no time in using Paris attacks to push for more eg #mi5 powers and resources
http://t.co/C37d64tTYf",Fri Jan 09 15:13:55 +0000 2015,4468,False,13139,Thu Mar 08 23:36:03 +0000 2012,non_rumour
117,202,Charlie Hebdo became well known for publishing the Muhammed cartoons two years ago,Wed Jan 07 11:11:33 +0000 2015,41591,True,15128,Fri Jul 08 14:32:54 +0000 2011,non_rumour
118,487,#BREAKING Police launch assault where Charlie Hebdo suspects holed up: official source,Fri Jan 09 16:01:08 +0000 2015,311353,True,64684,Tue Sep 27 00:35:10 +0000 2011,non_rumour
119,185,"Incredibly sad pic of #CharlieHebdo cartoonist Wolinski's desk posted by his daughter. ""Papa est parti pas Wolinski."" http://t.co/AyXPd76BPG",Thu Jan 08 00:19:56 +0000 2015,18271,False,15375,Wed Feb 11 23:20:57 +0000 2009,non_rumour
120,147,"Gunmen attack Paris offices of #CharlieHebdo, kill at least 12. http://t.co/1R4tq5sOSV #JeSuisCharlie http://t.co/I369MibMXl",Wed Jan 07 15:28:43 +0000 2015,76792,True,15241,Mon Jan 05 22:54:04 +0000 2009,non_rumour
121,101,#CharlieHebdo because no1 thought allowing 1000s of Euro jihadis to cross to #Syria &amp; get trained &amp; radicalized would have any consequences?,Wed Jan 07 12:46:28 +0000 2015,14476,False,32181,Thu Dec 09 16:13:22 +0000 2010,non_rumour
122,365,Do not share the video of masked gunmen at #CharlieHebdo offices executing a police officer. It is barbaric &amp; his life should be respected.,Wed Jan 07 12:36:25 +0000 2015,18278,False,15400,Wed Feb 11 23:20:57 +0000 2009,non_rumour
123,209,historic moment as the #EiffelTower goes dark to unify the world around #CharlieHebdo . #JeSuisCharlie #ParisShooting http://t.co/c5iwqgw6aA,Fri Jan 09 10:25:42 +0000 2015,69068,False,210,Wed May 29 16:41:15 +0000 2013,non_rumour
124,100,Smoke seen coming from building where Charlie Hebdo attack suspects located. WATCH LIVE: http://t.co/bcZryCQxuV,Fri Jan 09 16:00:20 +0000 2015,236687,False,41007,Fri Jun 13 16:12:45 +0000 2008,non_rumour
125,319,People died today for telling jokes. #CharlieHebdo,Wed Jan 07 14:55:52 +0000 2015,121404,True,48247,Sun Sep 21 21:34:40 +0000 2008,non_rumour
126,121,Google pushes cash to Charlie Hebdo but not Al-Ikhbariyah. What's is Google's view of the world? http://t.co/ANTlKCmDe6,Fri Jan 09 13:29:27 +0000 2015,2463471,True,34583,Sat Oct 04 06:41:05 +0000 2008,non_rumour
127,119,Leading article: We are all Charlie now http://t.co/EmnXkNoDcY #CharlieHebdo http://t.co/uC1ftkDw5E,Thu Jan 08 08:00:01 +0000 2015,327602,True,116092,Thu May 17 13:35:19 +0000 2007,non_rumour
128,125,"If (like me) you teased #KirbyDelauter, step up your free-speech game and print a #CharlieHebdo image unblurred. http://t.co/t2dbSOZpyn",Wed Jan 07 13:47:55 +0000 2015,10667,False,27050,Sun Sep 07 02:34:26 +0000 2008,non_rumour
129,409,BREAKING: Smoke coming from building where Charlie Hebdo attack suspects located: Reuters reporter,Fri Jan 09 15:58:49 +0000 2015,5831746,True,114040,Tue Mar 20 17:46:05 +0000 2007,non_rumour
130,183,"Good article on why we are not all Charlie Hebdo
 http://t.co/MJ6d6GcRX5 .  http://t.co/QMIHUiv7zk …
via @pennjillette and @SaHreports",Thu Jan 08 00:13:09 +0000 2015,101357,False,10075,Tue Mar 10 08:25:13 +0000 2009,non_rumour
131,253,From The Irish Times newsroom #JeSuisCharlie #NUJofficial http://t.co/nf4cRciFse,Thu Jan 08 11:19:09 +0000 2015,116778,True,129849,Wed Jun 11 13:54:36 +0000 2008,non_rumour
132,502,#Charliehebdu #jeSuischarlie #regram anothermagazine http://t.co/VtG6qXhxcV,Thu Jan 08 10:57:21 +0000 2015,4169475,True,13897,Mon Mar 30 20:49:02 +0000 2009,non_rumour
133,130,The world stood united to defend free expression #JeSuisCharlie. Now it must stand united to defend human life #JeSuisJuif – I Am a Jew.,Fri Jan 09 14:25:12 +0000 2015,1239,False,2668,Mon Oct 28 14:56:47 +0000 2013,non_rumour
134,217,"Charlie Hebdo's last cartoon on Twitter: Abu Bakr al-Baghdadi saying ""and especially, health!"" (New Year's greeting) http://t.co/UMEWDeR6z4",Wed Jan 07 11:32:33 +0000 2015,27355,True,34620,Thu Oct 23 17:43:13 +0000 2008,non_rumour
135,269,The car used by armed gunmen who stormed the Paris offices of satirical newspaper #CharlieHebdo Photo D. Faget #AFP http://t.co/ZBkDglcBcE,Wed Jan 07 13:01:11 +0000 2015,36065,False,4627,Mon Oct 08 14:43:38 +0000 2012,non_rumour
136,241,"Brilliant: Bob Mankoff, New Yorker cartoon editor #CharlieHebdo http://t.co/hlGxq0Uf7e",Wed Jan 07 14:39:50 +0000 2015,209837,True,298111,Thu Apr 09 13:09:12 +0000 2009,non_rumour
137,111,"#CharlieHebdo editor, murdered today, said in 2012 ""I prefer to die standing than to live on my knees."" #jesuischarly http://t.co/OgnMfcIvE5",Wed Jan 07 15:16:56 +0000 2015,73,False,31,Fri Jun 20 11:03:46 +0000 2014,non_rumour
138,300,"BREAKING: Charlie Hebdo editor and cartoonist Stephane Charbonnier among dead in attack on magazine, police say. http://t.co/ak9mTVfJdR",Wed Jan 07 15:08:49 +0000 2015,3022034,True,74918,Sat Mar 24 10:48:14 +0000 2007,non_rumour
139,102,This http://t.co/yAKOt5aARE #JeSuisCharlie http://t.co/hUYhnDDBSf,Wed Jan 07 14:46:34 +0000 2015,7805,True,18614,Tue Jun 16 10:48:33 +0000 2009,non_rumour
140,113,"#jesuisCharlie  “If liberty means anything at all, it means the right to tell people what they do not want to hear.”
― George Orwell",Thu Jan 08 14:37:39 +0000 2015,44770,False,35137,Fri Mar 12 19:01:24 +0000 2010,non_rumour
141,347,True story. #JeSuisCharlie http://t.co/s6dBFKSwD9,Thu Jan 08 12:09:08 +0000 2015,3045,True,3879,Sat Sep 03 08:31:50 +0000 2011,non_rumour
142,112,".@virsanghvi: In many respects, Indian liberals agree with the Islamic extremists who  attacked #CharlieHebdo. http://t.co/j8bae21nbT",Thu Jan 08 15:25:23 +0000 2015,55745,True,32979,Tue Jun 16 17:34:17 +0000 2009,non_rumour
143,226,Picture of explosion in Dammartin-en-Goele.t all happened suddenly. http://t.co/6qFD7HaFSW,Fri Jan 09 16:01:59 +0000 2015,533,False,5822,Tue Mar 19 12:45:45 +0000 2013,non_rumour
144,901,An estimated 6000 Jews left France last year and the international media paid no heed: http://t.co/IzKjXRsyJd,Fri Jan 09 09:18:18 +0000 2015,178279,True,7101,Thu Jan 15 10:37:07 +0000 2009,non_rumour
145,142,"“There are causes worth dying for, but none worth killing for.” ~ Albert Camus
#CharlieHebdo",Wed Jan 07 14:03:19 +0000 2015,101654,False,26599,Tue Dec 22 12:55:25 +0000 2009,non_rumour
146,174,"Yes, tweet actual covers instead of the mere #JeSuisCharlie. They are, after all, what the bullies can’t handle. http://t.co/ukRpofTzK0”",Thu Jan 08 00:18:37 +0000 2015,1143,False,24961,Sat Feb 19 12:23:38 +0000 2011,non_rumour
147,561,"#CharlieHebdo will survive. 
http://t.co/vNV63zuCIR http://t.co/ig50JBcTnY",Thu Jan 08 09:09:01 +0000 2015,463,False,1323,Mon Mar 12 14:15:22 +0000 2012,non_rumour
148,261,If all white people aren't responsible for #NAACPBombing than neither should all Muslims be responsible for #CharlieHebdo. #JeSuisCharlie,Wed Jan 07 13:55:01 +0000 2015,1259,False,2000,Sat Sep 07 19:35:43 +0000 2013,non_rumour
149,164,Nova Scotia CAN Halifax → http://t.co/OVRzKZxJpq » UPDATE » 442 Charlie Hebdo  Charlie Hebdo Paris shooting: 12 dead after gunmen storm sat…,Thu Jan 08 08:42:04 +0000 2015,8739,False,179139,Sat Apr 19 22:48:02 +0000 2014,non_rumour
150,5828,For people to even try and say that the Paris shootings were staged is disgusting. Ahmed was murdered in broad day light. #JeSuisCharlie,Thu Jan 08 12:02:21 +0000 2015,1165395,True,19962,Mon Apr 13 22:14:19 +0000 2009,non_rumour
151,226,Journalists in Beijing gather for #JeSuisCharlie photo. Police are not pleased http://t.co/JzgjhtaD88 (AFP) http://t.co/RKBmlSDygM,Fri Jan 09 10:02:12 +0000 2015,17618,True,9887,Mon May 19 11:57:08 +0000 2008,non_rumour
152,111,"""I have never once in my life seen a fanatic with a sense of humor."" --Amos Oz #CharlieHebdo",Wed Jan 07 13:15:11 +0000 2015,473,True,282,Tue Jan 31 19:36:37 +0000 2012,non_rumour
153,1313,"Such a moving photo from @mariotestino, it actually brought a tear to my eye. #JeSuisCharlie http://t.co/s8Zv6gtK96",Thu Jan 08 16:01:53 +0000 2015,1197085,True,29392,Mon Mar 09 17:32:16 +0000 2009,non_rumour
154,353,Crowds gather around the world in solidarity with #CharlieHebdo victims http://t.co/vKe1pHL8ls http://t.co/Ahkfs7wdan,Thu Jan 08 00:22:32 +0000 2015,817651,True,125594,Tue Jul 15 10:17:46 +0000 2008,non_rumour
155,147,Response to horrific #CharlieHebdo murders should be to protect civil liberties not limit them. Not an excuse for more mass surveillance.,Thu Jan 08 11:07:04 +0000 2015,26885,False,6895,Fri Jun 06 10:57:39 +0000 2008,non_rumour
156,387,"How the Jewish pro-censorship lobby legitimized attacks on Charlie Hebdo for ""offensive"" speech http://t.co/6Ts6rWgw7p #CharlieHebdo",Thu Jan 08 13:23:40 +0000 2015,2460951,True,34569,Sat Oct 04 06:41:05 +0000 2008,non_rumour
157,130,Here’s a gallery of some of the more famous covers by #CharlieHebdo that got people riled up http://t.co/d6w7HYe1fg,Wed Jan 07 13:25:44 +0000 2015,779,True,751,Sat Jun 19 21:23:04 +0000 2010,non_rumour
158,223,"Yesterday, today, tomorrow #JeSuisCharlie http://t.co/bBS9WH7fnh",Thu Jan 08 08:47:41 +0000 2015,14164,False,6941,Sun Mar 13 17:15:56 +0000 2011,non_rumour
159,388,A few of the best cartoons drawn &amp; shared in solidarity with #CharlieHebdo after yesterday's massacre #JeSuisCharlie http://t.co/qLj480gcxd,Thu Jan 08 09:08:07 +0000 2015,71073,False,41420,Tue Apr 14 12:54:31 +0000 2009,non_rumour
160,520,The first person killed in Charlie Hebdo attacks was Muslim police officer http://t.co/qQXNLUDYPG http://t.co/3JZLRAKN72,Thu Jan 08 09:30:36 +0000 2015,971858,True,123853,Sun Oct 26 00:00:29 +0000 2008,non_rumour
161,163,This is the #CharlieHebdo cover of Prophet Mohammed that provoked firebombing of its offices http://t.co/hOUA9DrVaK http://t.co/vDj5EGiRRq,Wed Jan 07 11:37:37 +0000 2015,3560,True,19996,Tue Nov 27 00:53:26 +0000 2012,non_rumour
162,325,What we know so far about the #CharlieHebdo attack and the double hostage-takings in France http://t.co/LBvRssNtSm http://t.co/ElujGekOkC,Fri Jan 09 15:35:31 +0000 2015,22211,False,1558,Wed Jun 24 16:12:26 +0000 2009,non_rumour
163,225,Cartoonists Georges Wolinski and Cabu are among victims of attack on #CharlieHebdo in Paris http://t.co/EJ0gGFsRZ1 http://t.co/42xHoEocru,Wed Jan 07 14:51:50 +0000 2015,702812,True,52346,Sun Dec 28 08:02:32 +0000 2008,non_rumour
164,129,"even after #CharlieHebdo massacre,journalists like @sagarikaGhose (in todays #HindustanTimes) wl continue t defend #islam &amp; run down Hindus",Wed Jan 07 14:48:29 +0000 2015,16468,False,3572,Wed Jan 26 16:53:26 +0000 2011,non_rumour
165,1786,Assange: The world must now avenge Charlie Hebdo by swiftly republishing all their cartoons. Censorship attacks are a losing move.,Wed Jan 07 13:39:25 +0000 2015,2460700,True,34562,Sat Oct 04 06:41:05 +0000 2008,non_rumour
166,130,'One million copies' of #CharlieHebdo to be published as French media vow to keep it running  http://t.co/dr8bWwaxlp http://t.co/oIeK0NDhpl,Thu Jan 08 14:11:52 +0000 2015,972925,True,124040,Sun Oct 26 00:00:29 +0000 2008,non_rumour
167,103,"Slain #CharlieHebdo EIC, Charb, in a 2012 interview. ""I'd rather die standing than live on my knees."" http://t.co/YnZGqGzrni",Wed Jan 07 14:00:09 +0000 2015,1302,False,12255,Thu Mar 12 15:08:45 +0000 2009,non_rumour
168,218,"Jews, Catholics, Muslims, white people, black people. Everyone attacked by Charlie Hebdo, yet who reacts like this? http://t.co/gG5ZCJK9Ac",Wed Jan 07 11:35:15 +0000 2015,2110,False,78453,Fri Jun 20 22:08:50 +0000 2014,non_rumour
169,133,"Today's #CharlieHebdo cover on Houellebecq: ""In 2022 I'll observe Ramadan"" http://t.co/G7zbitA3Cj",Wed Jan 07 11:29:49 +0000 2015,6975,True,19444,Tue Nov 04 09:20:39 +0000 2008,non_rumour
170,196,#CharlieHebdo: what we know so far http://t.co/7GgpZ4tKlF http://t.co/yMGSiOnl3H,Wed Jan 07 12:57:28 +0000 2015,15086,True,19373,Tue Jul 20 22:14:25 +0000 2010,non_rumour
171,748,Attack on #CharlieHebdo:The intl community cannot allow extremists to silence the free flow of opinions http://t.co/1BgO8HRRbf #pressfreedom,Wed Jan 07 12:40:58 +0000 2015,609432,False,9135,Thu Feb 12 01:46:13 +0000 2009,non_rumour
172,107,Egypt top Muslim institution Al Azhar and the Arab league condemn Paris #CharlieHebdo attack. @akhbar,Wed Jan 07 14:14:02 +0000 2015,85233,True,13120,Thu May 27 07:38:05 +0000 2010,non_rumour
173,109,"Third thought: defending the rights that Charlie Hebdo defended means defending free speech, not attacking Muslims.",Wed Jan 07 13:05:17 +0000 2015,9954,False,14505,Tue Jan 06 21:39:03 +0000 2009,non_rumour
174,580,Fact: Most every journalist in India will stand with #CharlieHebdo. But not one publication will reprint their most controversial work.,Wed Jan 07 12:19:36 +0000 2015,55677,True,32967,Tue Jun 16 17:34:17 +0000 2009,non_rumour
175,129,"Everything we know about the #CharlieHebdo attack so far
http://t.co/oqu0qi6N8v http://t.co/uLT5JPOj4t",Wed Jan 07 14:13:41 +0000 2015,972469,True,123958,Sun Oct 26 00:00:29 +0000 2008,non_rumour
176,193,What we do and don't know about the aftermath of the Charlie Hebdo shooting http://t.co/DQXNUUydgW http://t.co/oPg60iEnZT,Thu Jan 08 16:59:07 +0000 2015,14688427,True,163085,Fri Mar 02 20:41:42 +0000 2007,non_rumour
177,120,These cartoons are all poignant tributes to victims of the Charlie Hebdo attack http://t.co/Q9SLIvYt7o http://t.co/fKRn7dO6ZD,Thu Jan 08 14:35:37 +0000 2015,973094,True,124073,Sun Oct 26 00:00:29 +0000 2008,non_rumour
178,441,The US Embassy in France (@USEmbassyFrance) has changed its Twitter pic to the #JeSuisCharlie image http://t.co/afvSJT8jma,Wed Jan 07 15:15:01 +0000 2015,3478,False,24374,Wed Jun 17 15:16:44 +0000 2009,non_rumour
179,171,"Gunfire, explosions heard at print plant outside Paris where police cornered 2 Paris terror suspects holding hostage
https://t.co/9ipLwb6iYS",Fri Jan 09 16:29:19 +0000 2015,4735704,True,190263,Sat Mar 17 19:01:26 +0000 2007,non_rumour
180,146,"Even before #Charlie Hebdo killings, in many places journalism had become a life-threatening proposition. http://t.co/Fig0E5Vmkn",Fri Jan 09 12:15:01 +0000 2015,11551,True,1658,Thu Dec 30 16:09:00 +0000 2010,non_rumour
181,312,"""NOT AFRAID"" - Thousands in France gather to a send message after Charlie Hebdo attack. http://t.co/i4iNC9hLs3 http://t.co/IgiP5dkW1g",Thu Jan 08 12:25:16 +0000 2015,2528096,True,80775,Tue Mar 03 17:40:29 +0000 2009,non_rumour
182,283,Charlie Hebdo to continue publishing in the wake of the attack http://t.co/6bMvM3wgkL http://t.co/dBBG4L40Kx,Thu Jan 08 13:15:52 +0000 2015,112858,True,60114,Wed Apr 01 16:41:13 +0000 2009,non_rumour
183,184,Our cowardice helped to allow this attack - @DAaronovitch on #CharlieHebdo http://t.co/MO0rqnomiP http://t.co/jGs2NGnAOp,Thu Jan 08 08:30:01 +0000 2015,327586,True,116102,Thu May 17 13:35:19 +0000 2007,non_rumour
184,638,"So far today the UK media, while reporting on #CharlieHebdo, has pixelated images of a cartoon but happily posted a video of a brutal murder",Wed Jan 07 14:00:41 +0000 2015,3145,False,179154,Mon Dec 01 16:29:52 +0000 2008,non_rumour
185,140,Proud of France #JeSuisCharlie http://t.co/n2yWzeRYXZ,Thu Jan 08 00:02:23 +0000 2015,2456,False,38154,Sat Jul 28 06:49:08 +0000 2007,non_rumour
186,151,I condemn #CharlieHebdo shooting.. I also don't accept naming it Islamic Terrorism #NotInMyName,Wed Jan 07 15:07:41 +0000 2015,2670,False,1545,Thu Jun 10 08:11:51 +0000 2010,non_rumour
187,179,"That oil-hungry #CharlieHebdo with its murderous foreign policy. 

#religionofpeace",Wed Jan 07 13:44:34 +0000 2015,13535,False,7146,Sun Feb 15 03:59:26 +0000 2009,non_rumour
188,406,Muslims are not terrorists #CharlieHebdo #prisedotage #JeSuisAhmed http://t.co/7qi1XGDQEx,Fri Jan 09 12:35:33 +0000 2015,634,False,948,Wed Dec 21 21:31:37 +0000 2011,non_rumour
189,466,BREAKING: French media reporting two suspects of #CharlieHebdo attack are killed | More at: http://t.co/jKrAfvH9sT http://t.co/oaZH2sz6fO,Fri Jan 09 16:31:48 +0000 2015,2235938,True,134834,Tue Apr 17 08:23:08 +0000 2007,non_rumour
190,116,Charlie Hebdo attack: huge man hunt underway in #Paris  – live updates http://t.co/IS5Lb1zfbH,Wed Jan 07 14:47:50 +0000 2015,3082788,True,106652,Thu Nov 05 23:49:19 +0000 2009,non_rumour
191,129,"More than 80,000 police officers are involved in search for #CharlieHebdo suspects Cherif and Said Kouachi. http://t.co/qB4b5cKvPg",Fri Jan 09 09:58:33 +0000 2015,3034718,True,75013,Sat Mar 24 10:48:14 +0000 2007,non_rumour
192,492,Neither Islam nor multiculturalism to blame for bloody #CharlieHebdo attack - UN Human Rights Chief #Zeid http://t.co/h3x28YoSXD,Fri Jan 09 10:20:21 +0000 2015,749662,True,7224,Thu Aug 27 07:34:10 +0000 2009,non_rumour
193,172,"Rt if you respect Muslims ( not the fanatics)

#JeSuisCharlie
#RespectForMuslims",Thu Jan 08 13:16:08 +0000 2015,82987,False,63813,Tue Aug 06 05:25:51 +0000 2013,non_rumour
194,134,Victims of the Paris terror attack: http://t.co/QdCLsj2GLl #JeSuisCharlie http://t.co/BpJ23gUShQ,Thu Jan 08 12:01:02 +0000 2015,3864024,True,100923,Sat Apr 04 12:40:32 +0000 2009,non_rumour
195,113,"Killing writers and journalists and cartoonists will not silence them but make their voices louder.
#CharlieHebdo",Wed Jan 07 12:36:00 +0000 2015,24448,False,10049,Fri Mar 06 10:50:29 +0000 2009,non_rumour
196,132,'Stupidity will not win' - Survivors of #CharlieHebdo attack will publish new issue next week http://t.co/Nj2I6Toy2j http://t.co/GanDakkrwE,Thu Jan 08 16:39:56 +0000 2015,903328,True,69468,Mon Sep 08 13:44:47 +0000 2008,non_rumour
197,169,#BREAKING IS radio praises Charlie Hebdo attackers as 'heroes',Thu Jan 08 16:33:06 +0000 2015,301209,True,64591,Tue Sep 27 00:35:10 +0000 2011,non_rumour
198,206,"Slain Charlie Hebdo editor: ""I prefer to die standing than live on my knees"" http://t.co/KQDlqBNyNA http://t.co/Ms8wqibhsZ",Thu Jan 08 12:13:33 +0000 2015,716941,True,60679,Tue Nov 18 19:46:36 +0000 2008,non_rumour
199,117,Pray for the victims. Deadly terrorist attack on French magazine Charlie Hebdo in Paris #FreePress http://t.co/HCEG92Zxtz,Wed Jan 07 13:02:05 +0000 2015,105484,False,457,Sun Oct 02 09:55:11 +0000 2011,non_rumour
200,170,Fact check: Muslim leaders ARE condemning the Charlie Hebdo terror attack--even though they shouldn't have to: http://t.co/GZGRiR7ojX,Thu Jan 08 15:45:30 +0000 2015,169894,True,35582,Thu Feb 14 22:48:21 +0000 2008,non_rumour
201,181,Intolerance cannot be an answer to Intolerance.Has to be unequivocal condemnation of the terror attack as well as attacks on Paris mosques,Thu Jan 08 10:53:06 +0000 2015,1830510,True,86968,Mon Feb 02 20:36:36 +0000 2009,non_rumour
202,202,"Muslim can't be terrorist, and terrorist can't be Muslim. I deplore and strongly condemn the inhuman attack against #CharlieHebdo",Wed Jan 07 13:54:44 +0000 2015,158179,False,29494,Tue Oct 12 11:00:57 +0000 2010,non_rumour
203,119,My clip on @BBCNews - scrutinising Islam as an idea is not the same as anti-Muslim hate crime http://t.co/Gugd4FqiK3 #JeSuisCharlie,Thu Jan 08 08:04:03 +0000 2015,36087,False,27715,Wed Jun 10 09:58:32 +0000 2009,non_rumour
204,182,Breitbart has reprinted some of the cartoons that prompted today’s attack http://t.co/E68zb7VPx8 #StreisandEffectForGood,Wed Jan 07 15:21:27 +0000 2015,40420,False,116593,Sat May 19 14:09:37 +0000 2007,non_rumour
